TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,Cluster,Cluster_Label
251.4,1068,1,40,0,57.0,2,178.0,1.0,2561.67,279,1,High_Value_Premium
184.56,1943,1,41,2,21.0,3,93.0,1.0,1549.27,18,1,High_Value_Premium
33.76,92,1,39,2,26.0,1,227.0,1.0,3253.51,145,1,High_Value_Premium
1612.37,1164,1,20,0,65.0,2,173.0,1.0,3910.59,118,1,High_Value_Premium
138.68,946,0,7,1,22.0,3,44.0,1.0,206.2,136,1,High_Value_Premium
42.56,1196,1,14,2,18.0,3,146.0,1.0,4361.44,49,0,Low_Risk_Regular
53.83,863,1,3,1,70.0,2,131.0,1.0,4580.59,321,0,Low_Risk_Regular
11.09,1761,1,5,1,51.0,1,95.0,1.0,2990.05,238,1,High_Value_Premium
449.18,2086,1,10,2,67.0,2,50.0,1.0,1025.99,180,1,High_Value_Premium
1135.8,1428,1,36,0,30.0,0,250.0,1.0,13534.3,51,2,Medium_Risk_Standard
297.6,1596,1,25,2,39.0,0,162.0,1.0,1461.17,206,1,High_Value_Premium
683.75,303,1,19,1,32.0,0,106.0,1.0,6333.72,85,0,Low_Risk_Regular
315.94,1580,1,29,0,78.0,2,93.0,1.0,4273.99,5,0,Low_Risk_Regular
331.32,886,1,34,1,61.0,0,137.0,5.0,13054.54,72,2,Medium_Risk_Standard
223.76,1271,0,4,1,74.0,2,110.0,1.0,4102.23,273,0,Low_Risk_Regular
216.03,1741,1,4,0,42.0,0,300.0,1.0,10462.77,201,2,Medium_Risk_Standard
17.42,1804,1,9,0,74.0,2,150.0,1.0,6851.31,350,0,Low_Risk_Regular
491.91,55,1,25,2,78.0,2,155.0,1.0,2421.94,166,1,High_Value_Premium
218.07,1798,1,2,1,23.0,3,243.0,1.0,443.62,8,1,High_Value_Premium
422.14,1855,0,0,1,26.0,3,109.0,1.0,1436.32,61,1,High_Value_Premium
613.21,460,1,40,0,61.0,2,157.0,1.0,3279.12,239,1,High_Value_Premium
73.83,33,1,19,2,69.0,0,69.0,1.0,6020.29,27,0,Low_Risk_Regular
67.33,602,1,11,2,59.0,1,36.0,1.0,5925.98,48,0,Low_Risk_Regular
26.92,781,1,16,0,62.0,2,43.0,1.0,1674.94,53,1,High_Value_Premium
18.3,237,1,23,2,48.0,1,155.0,1.0,3733.52,100,1,High_Value_Premium
317.94,145,1,20,0,54.0,1,124.0,1.0,2996.51,317,1,High_Value_Premium
179.38,442,1,23,2,40.0,0,173.0,1.0,11666.18,247,2,Medium_Risk_Standard
13.92,844,1,20,0,37.0,1,209.0,1.0,2735.84,215,1,High_Value_Premium
365.43,1889,1,32,0,25.0,3,176.0,1.0,1073.51,181,1,High_Value_Premium
263.59,121,1,9,1,71.0,2,16.0,1.0,6996.35,336,0,Low_Risk_Regular
54.8,864,1,0,1,34.0,1,140.0,1.0,4943.49,154,0,Low_Risk_Regular
31.39,53,1,40,0,20.0,3,15.0,1.0,998.49,4,1,High_Value_Premium
5.71,1953,1,40,1,21.0,3,106.0,1.0,1285.42,247,1,High_Value_Premium
178.39,1303,1,40,2,34.0,1,98.0,1.0,8469.43,189,0,Low_Risk_Regular
36.09,961,1,8,1,53.0,0,167.0,1.0,12319.26,96,2,Medium_Risk_Standard
91.77,458,1,29,1,51.0,0,174.0,1.0,9240.73,49,2,Medium_Risk_Standard
137.81,1733,1,11,1,58.0,1,44.0,1.0,2631.47,77,1,High_Value_Premium
256.34,1318,1,18,1,69.0,2,99.0,1.0,7471.63,40,0,Low_Risk_Regular
56.11,511,1,4,1,36.0,0,109.0,1.0,11123.65,35,2,Medium_Risk_Standard
118.1,1535,1,13,0,50.0,1,50.0,1.0,7976.6,343,0,Low_Risk_Regular
137.86,1358,0,34,2,66.0,0,120.0,1.0,8046.94,291,0,Low_Risk_Regular
813.78,1247,0,1,0,54.0,0,55.0,1.0,14935.5,128,2,Medium_Risk_Standard
237.97,57,1,8,0,69.0,0,69.0,1.0,13486.15,14,2,Medium_Risk_Standard
684.96,46,1,23,0,21.0,3,31.0,1.0,526.67,42,1,High_Value_Premium
878.63,565,1,8,0,60.0,1,139.0,1.0,4954.37,42,0,Low_Risk_Regular
276.56,583,1,2,1,68.0,0,15.0,1.0,8942.58,154,0,Low_Risk_Regular
8.75,954,1,21,0,79.0,2,199.0,1.0,4044.62,234,0,Low_Risk_Regular
637.48,1492,1,7,2,65.0,2,207.0,1.0,4148.85,106,0,Low_Risk_Regular
103.15,1385,1,36,1,51.0,0,179.0,1.0,11388.15,64,2,Medium_Risk_Standard
505.6,262,1,10,1,52.0,2,183.0,1.0,5347.57,226,0,Low_Risk_Regular
371.86,298,1,24,0,46.0,0,91.0,1.0,1329.45,116,1,High_Value_Premium
14.26,1918,1,41,1,50.0,1,37.0,1.0,2475.65,171,1,High_Value_Premium
13.16,687,1,23,1,43.0,1,98.0,1.0,1019.46,247,1,High_Value_Premium
167.92,1023,1,22,0,40.0,0,136.0,2.0,14321.73,111,2,Medium_Risk_Standard
73.01,733,1,15,0,56.0,2,101.0,1.0,2833.12,205,1,High_Value_Premium
201.5,1116,0,9,2,61.0,0,196.0,1.0,12148.32,145,2,Medium_Risk_Standard
150.3,1246,1,19,2,41.0,0,204.0,1.0,14371.08,127,2,Medium_Risk_Standard
23.7,1736,1,37,0,46.0,0,32.0,1.0,7947.44,320,0,Low_Risk_Regular
49.59,1347,1,4,1,48.0,1,147.0,1.0,6037.03,213,0,Low_Risk_Regular
720.13,263,0,29,0,22.0,3,96.0,1.0,387.02,68,1,High_Value_Premium
134.92,1758,1,20,2,19.0,3,101.0,1.0,1081.97,197,1,High_Value_Premium
116.97,1104,1,28,0,18.0,3,299.0,1.0,729.7,121,1,High_Value_Premium
11.06,1768,1,7,0,34.0,1,13.0,3.0,2782.21,45,1,High_Value_Premium
88.29,119,0,15,2,50.0,1,287.0,1.0,5245.93,174,0,Low_Risk_Regular
5.81,1009,1,15,0,25.0,3,222.0,1.0,1290.95,99,1,High_Value_Premium
103.48,154,1,3,0,32.0,1,33.0,1.0,6494.25,191,0,Low_Risk_Regular
156.74,336,1,28,0,70.0,2,136.0,1.0,4004.35,127,1,High_Value_Premium
505.14,20,1,32,0,68.0,2,179.0,1.0,2525.47,292,1,High_Value_Premium
31.06,1870,1,18,0,46.0,0,61.0,1.0,11014.25,61,2,Medium_Risk_Standard
7.61,1530,1,1,0,50.0,0,163.0,1.0,6275.0,107,0,Low_Risk_Regular
276.16,236,0,32,0,53.0,2,71.0,1.0,1733.34,333,1,High_Value_Premium
145.77,558,1,22,0,68.0,2,237.0,1.0,5294.98,301,0,Low_Risk_Regular
369.44,1873,1,11,2,34.0,1,19.0,1.0,5018.67,129,0,Low_Risk_Regular
558.86,457,1,2,0,60.0,0,95.0,1.0,9844.32,295,2,Medium_Risk_Standard
429.15,418,1,19,1,26.0,3,218.0,1.0,712.13,306,1,High_Value_Premium
36.74,201,1,40,1,33.0,0,133.0,1.0,6217.58,94,0,Low_Risk_Regular
79.14,596,0,32,2,57.0,2,22.0,1.0,2229.56,149,1,High_Value_Premium
132.48,1258,1,5,1,36.0,1,101.0,1.0,9313.05,49,2,Medium_Risk_Standard
136.48,1290,1,5,2,52.0,1,138.0,4.0,4618.53,193,0,Low_Risk_Regular
203.76,1585,1,7,1,55.0,2,37.0,1.0,6747.16,202,0,Low_Risk_Regular
750.95,1448,1,6,1,78.0,2,27.0,1.0,5134.37,285,0,Low_Risk_Regular
0.84,2130,1,2,0,52.0,1,31.0,1.0,2207.54,51,1,High_Value_Premium
257.18,1091,1,20,2,67.0,0,28.0,1.0,13336.15,232,2,Medium_Risk_Standard
767.66,725,1,38,0,63.0,0,155.0,1.0,1801.69,340,1,High_Value_Premium
182.29,739,1,36,2,54.0,0,123.0,1.0,522.39,121,1,High_Value_Premium
184.51,1404,0,32,2,54.0,0,118.0,1.0,9381.64,187,2,Medium_Risk_Standard
451.31,1969,1,13,0,62.0,2,166.0,5.0,2963.29,75,1,High_Value_Premium
144.1,1079,1,6,1,57.0,0,30.0,1.0,11523.64,220,2,Medium_Risk_Standard
72.5,584,1,13,0,40.0,0,30.0,1.0,12723.62,324,2,Medium_Risk_Standard
74.11,1441,0,41,2,69.0,2,71.0,4.0,3920.11,125,1,High_Value_Premium
22.15,698,1,10,1,44.0,0,73.0,1.0,7451.83,279,0,Low_Risk_Regular
777.92,940,1,2,1,62.0,0,97.0,1.0,7061.58,189,0,Low_Risk_Regular
790.07,835,1,24,2,28.0,3,197.0,1.0,985.77,262,1,High_Value_Premium
767.41,1437,1,13,0,56.0,0,27.0,1.0,12799.34,152,2,Medium_Risk_Standard
4.58,1692,0,1,2,21.0,3,135.0,1.0,811.24,3,1,High_Value_Premium
49.67,302,1,1,2,21.0,3,146.0,1.0,842.94,120,1,High_Value_Premium
77.83,2105,0,18,1,49.0,1,146.0,1.0,2471.53,248,1,High_Value_Premium
702.87,903,1,42,0,19.0,3,184.0,1.0,1237.5,290,1,High_Value_Premium
868.05,69,0,36,2,49.0,1,119.0,1.0,3931.03,214,1,High_Value_Premium
52.87,535,1,16,1,24.0,3,70.0,1.0,960.96,325,1,High_Value_Premium
179.0,1427,1,15,0,78.0,2,121.0,1.0,7310.88,235,0,Low_Risk_Regular
1168.26,927,0,30,2,73.0,2,37.0,1.0,1385.74,210,1,High_Value_Premium
384.11,754,1,13,0,58.0,2,12.0,1.0,7902.52,13,0,Low_Risk_Regular
227.61,1236,1,15,2,71.0,2,61.0,1.0,4405.28,78,0,Low_Risk_Regular
40.83,1307,1,16,0,48.0,1,24.0,1.0,3944.12,340,1,High_Value_Premium
484.24,842,1,33,1,67.0,0,77.0,1.0,8042.3,21,0,Low_Risk_Regular
301.47,146,1,7,1,21.0,3,291.0,1.0,560.73,182,1,High_Value_Premium
199.09,787,1,11,2,70.0,0,89.0,1.0,1658.52,143,1,High_Value_Premium
515.94,2072,1,37,0,29.0,1,37.0,1.0,1389.89,286,1,High_Value_Premium
41.93,239,1,14,0,48.0,1,136.0,1.0,5081.26,1,0,Low_Risk_Regular
95.35,1174,1,6,2,21.0,3,131.0,1.0,1639.9,59,1,High_Value_Premium
93.14,10,1,22,2,67.0,2,151.0,1.0,5473.82,90,0,Low_Risk_Regular
1427.71,143,1,27,1,64.0,0,159.0,1.0,1729.26,187,1,High_Value_Premium
79.33,1983,0,19,2,51.0,0,109.0,1.0,14798.1,43,2,Medium_Risk_Standard
233.71,446,1,17,2,19.0,3,297.0,1.0,1231.98,345,1,High_Value_Premium
14.92,801,1,19,1,26.0,1,120.0,1.0,6611.26,70,0,Low_Risk_Regular
242.17,909,1,17,0,60.0,0,147.0,1.0,883.72,257,1,High_Value_Premium
122.98,1153,1,17,2,79.0,2,228.0,1.0,5055.99,207,0,Low_Risk_Regular
129.35,1359,1,19,0,52.0,1,130.0,1.0,7166.88,198,0,Low_Risk_Regular
138.33,1081,1,9,2,21.0,3,69.0,1.0,232.56,174,1,High_Value_Premium
39.31,1752,1,32,2,25.0,3,178.0,1.0,1236.38,24,1,High_Value_Premium
91.85,1665,1,39,2,21.0,3,148.0,1.0,802.09,350,1,High_Value_Premium
277.7,999,1,26,1,58.0,1,107.0,1.0,1423.2,319,1,High_Value_Premium
114.03,1894,1,32,0,51.0,0,172.0,1.0,13388.56,318,2,Medium_Risk_Standard
302.63,366,0,38,1,27.0,1,10.0,1.0,2801.28,54,1,High_Value_Premium
31.19,660,1,5,0,52.0,1,74.0,1.0,5545.96,190,0,Low_Risk_Regular
112.91,1843,0,40,2,27.0,1,135.0,1.0,4764.48,193,0,Low_Risk_Regular
742.26,985,1,36,2,27.0,1,36.0,1.0,7868.19,218,0,Low_Risk_Regular
256.8,332,1,5,0,26.0,3,80.0,1.0,1128.38,179,1,High_Value_Premium
378.68,36,1,13,0,60.0,0,239.0,1.0,7627.04,48,0,Low_Risk_Regular
571.93,1520,1,42,2,52.0,2,119.0,1.0,4026.03,19,1,High_Value_Premium
26.31,1273,0,2,2,77.0,2,163.0,1.0,7095.76,31,0,Low_Risk_Regular
533.61,2058,1,23,2,48.0,1,115.0,1.0,3656.93,319,1,High_Value_Premium
428.62,876,1,33,1,55.0,2,72.0,1.0,3473.24,241,1,High_Value_Premium
361.22,622,1,33,0,64.0,2,167.0,1.0,7061.73,241,0,Low_Risk_Regular
837.29,1905,1,31,1,25.0,3,216.0,1.0,6012.67,49,0,Low_Risk_Regular
135.27,1261,1,1,0,48.0,0,131.0,1.0,9410.51,189,2,Medium_Risk_Standard
185.1,1249,1,0,1,53.0,2,23.0,1.0,6115.63,257,0,Low_Risk_Regular
354.96,1936,1,13,2,69.0,0,96.0,1.0,6712.94,116,0,Low_Risk_Regular
224.22,137,1,14,1,53.0,0,37.0,1.0,8400.87,354,0,Low_Risk_Regular
737.1,1134,1,42,0,60.0,2,92.0,1.0,4644.19,284,0,Low_Risk_Regular
223.22,1118,1,13,0,27.0,3,96.0,1.0,1734.22,112,1,High_Value_Premium
557.26,1603,1,38,0,69.0,0,53.0,1.0,5237.12,206,0,Low_Risk_Regular
1496.57,345,1,22,2,33.0,1,95.0,1.0,969.06,14,1,High_Value_Premium
27.44,1795,1,4,0,62.0,2,164.0,1.0,5950.48,140,0,Low_Risk_Regular
310.09,1896,1,11,1,36.0,0,166.0,1.0,9962.5,268,2,Medium_Risk_Standard
80.38,396,1,18,2,52.0,0,116.0,1.0,9662.88,211,2,Medium_Risk_Standard
26.1,1954,0,11,1,66.0,0,115.0,1.0,5243.0,241,0,Low_Risk_Regular
845.14,47,0,28,1,73.0,2,183.0,1.0,1702.65,286,1,High_Value_Premium
59.73,798,1,14,0,27.0,3,56.0,1.0,800.93,227,1,High_Value_Premium
758.77,1007,1,35,0,60.0,1,114.0,1.0,7231.47,121,0,Low_Risk_Regular
301.51,331,1,5,0,22.0,3,284.0,1.0,1052.31,285,1,High_Value_Premium
118.06,828,0,19,1,32.0,0,31.0,1.0,13560.63,47,2,Medium_Risk_Standard
483.92,1677,1,27,0,70.0,2,115.0,1.0,3138.0,36,1,High_Value_Premium
78.93,280,1,23,0,38.0,0,145.0,1.0,9916.24,353,2,Medium_Risk_Standard
36.63,706,1,24,0,75.0,2,261.0,1.0,7941.73,72,0,Low_Risk_Regular
87.85,2026,1,7,1,49.0,1,63.0,1.0,3753.24,53,1,High_Value_Premium
1001.83,1125,1,30,2,31.0,0,55.0,1.0,9733.83,319,2,Medium_Risk_Standard
705.34,1470,1,42,2,59.0,0,124.0,1.0,5003.22,354,0,Low_Risk_Regular
146.55,1226,1,41,2,54.0,2,124.0,5.0,4087.44,75,0,Low_Risk_Regular
116.89,1865,1,8,2,71.0,2,226.0,1.0,4880.31,14,0,Low_Risk_Regular
106.41,84,1,20,1,57.0,2,87.0,1.0,1310.38,38,1,High_Value_Premium
1087.9,515,1,4,0,78.0,2,103.0,1.0,2513.51,340,1,High_Value_Premium
584.41,11,1,19,0,23.0,3,41.0,1.0,4475.22,305,0,Low_Risk_Regular
584.98,928,0,6,1,55.0,2,121.0,1.0,6521.05,96,0,Low_Risk_Regular
79.21,1900,1,7,1,56.0,2,140.0,1.0,1615.04,38,1,High_Value_Premium
173.13,1606,0,1,2,20.0,3,288.0,1.0,1490.34,61,1,High_Value_Premium
1225.5,1902,0,19,2,50.0,0,109.0,1.0,8611.17,317,0,Low_Risk_Regular
422.81,1858,1,20,1,28.0,3,193.0,1.0,1929.28,245,1,High_Value_Premium
135.43,1609,1,38,0,57.0,2,92.0,1.0,5315.83,154,0,Low_Risk_Regular
308.94,547,1,20,2,25.0,3,167.0,1.0,1931.66,84,1,High_Value_Premium
295.93,296,1,4,1,36.0,0,117.0,1.0,1050.63,213,1,High_Value_Premium
1512.99,1252,1,30,2,19.0,3,50.0,1.0,9963.39,202,2,Medium_Risk_Standard
77.44,1017,1,42,1,58.0,2,268.0,1.0,1950.63,275,1,High_Value_Premium
92.5,1537,0,39,2,40.0,1,70.0,1.0,6295.45,122,0,Low_Risk_Regular
97.74,1407,0,20,2,41.0,1,137.0,1.0,4113.63,52,0,Low_Risk_Regular
291.68,1248,1,8,0,21.0,3,90.0,1.0,1451.02,335,1,High_Value_Premium
56.96,1022,1,0,0,22.0,3,135.0,1.0,1597.85,55,1,High_Value_Premium
436.8,1048,1,39,2,27.0,3,92.0,1.0,1256.33,217,1,High_Value_Premium
259.49,920,1,2,2,72.0,2,292.0,1.0,7320.61,68,0,Low_Risk_Regular
726.26,248,1,29,2,57.0,2,147.0,1.0,2150.38,26,1,High_Value_Premium
568.68,667,1,15,0,72.0,2,101.0,1.0,2940.04,136,1,High_Value_Premium
999.28,813,1,4,2,29.0,1,40.0,1.0,4272.41,351,0,Low_Risk_Regular
14.16,50,0,28,1,74.0,2,290.0,1.0,5399.76,237,0,Low_Risk_Regular
1142.83,1115,0,29,1,61.0,2,48.0,1.0,2467.39,302,1,High_Value_Premium
61.33,1524,1,33,0,27.0,1,129.0,1.0,7537.4,4,0,Low_Risk_Regular
27.64,922,1,27,2,54.0,1,23.0,1.0,7498.51,119,0,Low_Risk_Regular
3.85,614,1,38,0,29.0,0,32.0,1.0,10506.41,148,2,Medium_Risk_Standard
431.22,642,0,2,1,73.0,2,129.0,1.0,6505.98,67,0,Low_Risk_Regular
178.55,2034,1,15,1,55.0,1,67.0,1.0,7568.4,357,0,Low_Risk_Regular
248.76,825,1,10,0,18.0,3,56.0,1.0,546.46,10,1,High_Value_Premium
76.16,1879,1,37,0,23.0,3,99.0,1.0,1072.25,340,1,High_Value_Premium
347.25,171,1,16,0,69.0,0,250.0,1.0,7273.55,98,0,Low_Risk_Regular
325.98,1139,1,42,0,19.0,3,277.0,1.0,782.35,120,1,High_Value_Premium
249.56,1857,1,27,1,76.0,2,246.0,1.0,4444.95,284,0,Low_Risk_Regular
17.43,321,1,0,0,56.0,0,33.0,1.0,10658.88,133,2,Medium_Risk_Standard
198.01,655,0,2,1,26.0,3,40.0,1.0,250.93,226,1,High_Value_Premium
585.58,1402,1,33,1,23.0,3,55.0,1.0,1729.02,173,1,High_Value_Premium
434.67,1982,0,41,2,27.0,3,124.0,1.0,1298.13,226,1,High_Value_Premium
510.7,899,0,26,2,27.0,3,294.0,1.0,5828.48,94,0,Low_Risk_Regular
331.98,1360,1,10,0,74.0,2,12.0,1.0,7600.99,183,0,Low_Risk_Regular
199.54,1632,1,32,2,56.0,1,268.0,1.0,9603.73,265,2,Medium_Risk_Standard
212.97,1834,1,1,2,59.0,1,178.0,1.0,4180.4,258,0,Low_Risk_Regular
270.56,283,1,30,2,23.0,3,139.0,1.0,1268.44,102,1,High_Value_Premium
306.37,1035,1,7,0,26.0,1,120.0,1.0,9609.67,80,2,Medium_Risk_Standard
643.02,1589,0,11,0,38.0,0,85.0,1.0,11989.39,38,2,Medium_Risk_Standard
98.48,272,1,24,1,47.0,1,12.0,1.0,9538.92,305,2,Medium_Risk_Standard
889.01,1379,1,41,2,36.0,1,169.0,1.0,4826.88,299,0,Low_Risk_Regular
537.86,1506,1,18,2,27.0,3,134.0,1.0,293.06,184,1,High_Value_Premium
241.18,858,1,23,0,25.0,3,162.0,1.0,1445.53,33,1,High_Value_Premium
130.54,560,1,1,0,64.0,0,94.0,1.0,11204.62,207,2,Medium_Risk_Standard
800.29,1964,0,36,1,20.0,3,84.0,1.0,693.4,318,1,High_Value_Premium
8.81,803,1,9,2,57.0,0,165.0,1.0,13523.65,197,2,Medium_Risk_Standard
28.52,874,1,11,0,20.0,3,163.0,1.0,662.51,125,1,High_Value_Premium
431.31,676,0,1,2,23.0,3,99.0,1.0,342.73,186,1,High_Value_Premium
885.33,1333,0,33,0,47.0,1,59.0,1.0,7764.16,220,0,Low_Risk_Regular
199.23,1401,1,40,0,29.0,1,54.0,1.0,9834.0,83,2,Medium_Risk_Standard
42.26,1732,1,33,0,44.0,0,171.0,1.0,268.77,192,1,High_Value_Premium
166.06,1112,1,16,0,30.0,1,172.0,1.0,5397.68,41,0,Low_Risk_Regular
588.37,32,1,9,2,28.0,3,284.0,1.0,1926.08,76,1,High_Value_Premium
72.82,1816,1,15,2,68.0,0,127.0,1.0,6911.62,26,0,Low_Risk_Regular
162.36,1884,1,40,2,36.0,1,147.0,1.0,7527.04,159,0,Low_Risk_Regular
584.82,1678,0,26,2,43.0,0,109.0,1.0,12071.1,204,2,Medium_Risk_Standard
38.15,1610,0,28,2,72.0,2,129.0,1.0,1425.47,359,1,High_Value_Premium
639.57,2038,1,30,1,60.0,0,43.0,1.0,11726.47,338,2,Medium_Risk_Standard
58.23,1178,1,31,2,28.0,3,34.0,1.0,9189.76,216,2,Medium_Risk_Standard
776.21,317,0,33,2,78.0,2,99.0,1.0,4895.87,15,0,Low_Risk_Regular
188.61,2131,1,4,2,67.0,2,26.0,1.0,7167.57,0,0,Low_Risk_Regular
675.37,2117,0,17,2,56.0,2,31.0,1.0,4704.91,287,0,Low_Risk_Regular
94.82,485,0,8,1,67.0,2,56.0,1.0,1267.72,353,1,High_Value_Premium
425.18,288,0,14,2,59.0,1,135.0,1.0,5790.55,302,0,Low_Risk_Regular
50.28,182,1,28,1,60.0,1,65.0,1.0,5729.1,23,0,Low_Risk_Regular
70.68,1886,1,12,2,25.0,3,105.0,1.0,1478.41,271,1,High_Value_Premium
261.77,75,1,6,2,28.0,3,46.0,1.0,824.71,324,1,High_Value_Premium
183.22,1607,1,25,0,27.0,3,63.0,1.0,1024.42,64,1,High_Value_Premium
58.32,1194,0,21,1,29.0,1,275.0,4.0,6027.49,35,0,Low_Risk_Regular
156.86,159,1,5,0,51.0,0,102.0,1.0,14453.35,244,2,Medium_Risk_Standard
120.67,2099,1,7,0,42.0,0,233.0,1.0,5374.54,344,0,Low_Risk_Regular
308.62,1612,0,34,1,59.0,1,101.0,1.0,9148.08,24,2,Medium_Risk_Standard
506.81,2060,1,25,0,59.0,1,41.0,1.0,2757.23,97,1,High_Value_Premium
328.39,1808,1,27,0,41.0,1,108.0,1.0,2523.83,333,1,High_Value_Premium
796.3,488,1,2,1,67.0,2,64.0,1.0,1498.79,129,1,High_Value_Premium
72.47,1683,1,4,2,29.0,0,72.0,1.0,1305.56,286,1,High_Value_Premium
279.6,859,1,13,0,25.0,3,131.0,1.0,1910.9,30,1,High_Value_Premium
304.2,906,1,16,2,25.0,3,102.0,1.0,423.64,236,1,High_Value_Premium
351.38,1027,1,27,1,64.0,2,21.0,1.0,7606.63,9,0,Low_Risk_Regular
86.07,1876,1,9,1,31.0,0,23.0,1.0,842.56,355,1,High_Value_Premium
604.5,1255,1,32,0,28.0,3,80.0,1.0,709.42,9,1,High_Value_Premium
258.7,316,1,5,0,27.0,3,123.0,1.0,1358.37,13,1,High_Value_Premium
994.63,990,1,2,2,61.0,0,158.0,1.0,13538.14,182,2,Medium_Risk_Standard
11.46,177,0,2,1,75.0,2,64.0,1.0,7258.33,107,0,Low_Risk_Regular
63.76,1033,1,35,0,69.0,2,100.0,1.0,4980.26,239,0,Low_Risk_Regular
446.83,1028,0,24,1,55.0,2,143.0,1.0,1623.5,190,1,High_Value_Premium
63.54,816,1,9,0,26.0,1,136.0,1.0,4401.78,68,0,Low_Risk_Regular
81.11,1674,1,5,2,48.0,1,110.0,1.0,2051.37,83,1,High_Value_Premium
441.26,341,0,40,1,58.0,0,87.0,5.0,13704.92,317,2,Medium_Risk_Standard
170.96,2111,1,42,1,64.0,0,69.0,1.0,13374.89,30,2,Medium_Risk_Standard
48.51,56,1,2,1,22.0,3,69.0,1.0,3363.23,269,1,High_Value_Premium
325.03,66,1,17,1,60.0,0,106.0,1.0,13521.76,225,2,Medium_Risk_Standard
738.94,1627,1,30,1,41.0,0,173.0,1.0,13856.18,148,2,Medium_Risk_Standard
180.36,851,0,28,2,33.0,1,55.0,1.0,9905.23,17,2,Medium_Risk_Standard
720.46,1989,1,40,1,54.0,2,44.0,1.0,3101.54,132,1,High_Value_Premium
1116.57,324,1,40,0,56.0,2,104.0,1.0,1393.14,51,1,High_Value_Premium
291.46,214,1,24,0,57.0,2,135.0,1.0,7142.53,220,0,Low_Risk_Regular
1192.95,1976,1,19,1,23.0,3,73.0,1.0,325.15,98,1,High_Value_Premium
98.24,587,1,23,2,28.0,3,148.0,1.0,580.66,155,1,High_Value_Premium
100.48,281,0,25,1,18.0,3,104.0,1.0,6149.81,348,0,Low_Risk_Regular
45.9,1065,1,8,1,56.0,1,264.0,1.0,5698.25,82,0,Low_Risk_Regular
258.21,1919,1,35,2,39.0,0,225.0,1.0,9562.41,228,2,Medium_Risk_Standard
1079.11,714,1,19,2,53.0,1,211.0,1.0,2038.31,78,1,High_Value_Premium
287.51,804,1,12,2,22.0,3,255.0,1.0,187.65,116,1,High_Value_Premium
501.3,817,0,35,2,26.0,1,146.0,1.0,8520.08,104,0,Low_Risk_Regular
26.1,277,1,23,0,27.0,3,32.0,1.0,1435.72,46,1,High_Value_Premium
436.77,1570,1,17,0,20.0,3,176.0,1.0,825.69,168,1,High_Value_Premium
1026.46,993,1,30,1,53.0,2,165.0,1.0,3134.47,61,1,High_Value_Premium
123.35,1276,0,3,2,31.0,0,10.0,1.0,6852.16,215,0,Low_Risk_Regular
139.52,1534,1,32,1,23.0,3,31.0,1.0,1570.22,97,1,High_Value_Premium
122.85,1939,0,39,2,47.0,0,127.0,3.0,13185.39,37,2,Medium_Risk_Standard
2.51,610,1,3,2,63.0,2,32.0,1.0,4891.56,298,0,Low_Risk_Regular
22.62,737,1,41,0,64.0,0,102.0,1.0,7682.0,293,0,Low_Risk_Regular
126.83,291,1,2,1,57.0,2,39.0,1.0,6100.98,248,0,Low_Risk_Regular
46.6,1384,1,11,2,55.0,0,68.0,1.0,1562.9,0,1,High_Value_Premium
243.8,17,1,37,1,57.0,0,48.0,1.0,13732.81,226,2,Medium_Risk_Standard
231.51,1368,0,28,1,60.0,2,96.0,1.0,5790.7,345,0,Low_Risk_Regular
762.74,696,1,20,0,64.0,0,244.0,1.0,207.1,16,1,High_Value_Premium
34.03,805,1,20,1,57.0,1,38.0,1.0,3077.2,216,1,High_Value_Premium
101.51,494,0,40,2,46.0,1,199.0,1.0,3052.47,330,1,High_Value_Premium
309.42,1687,1,14,1,27.0,1,42.0,1.0,8564.46,238,0,Low_Risk_Regular
257.6,2039,0,13,2,59.0,2,293.0,1.0,7950.74,214,0,Low_Risk_Regular
82.01,2092,0,34,1,23.0,3,156.0,1.0,287.46,51,1,High_Value_Premium
476.99,60,1,36,2,23.0,3,187.0,1.0,1154.48,227,1,High_Value_Premium
333.39,1456,1,30,0,68.0,0,35.0,1.0,10628.59,134,2,Medium_Risk_Standard
10.3,1993,1,14,0,47.0,1,197.0,1.0,7801.32,229,0,Low_Risk_Regular
737.46,16,0,0,1,53.0,0,75.0,4.0,634.16,74,1,High_Value_Premium
98.95,2119,1,23,1,75.0,2,73.0,1.0,5670.82,89,0,Low_Risk_Regular
1154.79,1219,1,8,0,51.0,0,108.0,1.0,6180.3,323,0,Low_Risk_Regular
215.13,26,1,5,2,46.0,1,114.0,1.0,3956.69,113,1,High_Value_Premium
218.57,1660,0,22,1,62.0,0,102.0,1.0,13869.86,116,2,Medium_Risk_Standard
341.88,950,1,2,0,43.0,1,89.0,1.0,4159.52,276,0,Low_Risk_Regular
50.43,1084,1,38,1,32.0,0,51.0,1.0,9794.26,167,2,Medium_Risk_Standard
440.43,1529,1,7,1,78.0,2,23.0,1.0,5123.24,89,0,Low_Risk_Regular
1.98,2095,1,39,0,66.0,0,170.0,1.0,11619.1,263,2,Medium_Risk_Standard
173.45,2079,1,30,0,31.0,1,161.0,1.0,9077.62,48,2,Medium_Risk_Standard
438.76,241,1,35,1,22.0,3,73.0,1.0,1824.19,289,1,High_Value_Premium
